variant,seed,expected_n,mutation_id,step,kind,outcome,channel,local_failures
V6_cTS,1234,10000,2836,2055,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,2837,1194,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2838,1515,POST_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,2839,3347,PRE_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,2840,371,BR_NEG_COND,applied,C1,2
V6_cTS,1234,10000,2841,580,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2842,824,COMP_OUT_MOD,skipped,C5,0
V6_cTS,1234,10000,2843,2760,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2844,355,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2845,2537,COMP_OUT_MOD,applied,C1,33
V6_cTS,1234,10000,2846,1632,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,2847,2054,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2848,2561,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,2849,373,POST_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,2850,3934,COMP_OUT_MOD,applied,C1,17
V6_cTS,1234,10000,2851,2563,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2852,2960,COMP_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,2853,3140,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,2854,439,PRE_EXEC_REG_MOD,applied,C2,0
V6_cTS,1234,10000,2855,3929,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2856,3441,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2857,2181,POST_EXEC_MEM_MOD,applied,C1,7
V6_cTS,1234,10000,2858,373,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,2859,1424,POST_EXEC_PC_MOD,applied,C1,4
V6_cTS,1234,10000,2860,3809,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2861,292,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2862,0,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,2863,3047,INSTR_WORD_MOD,skipped,C5,0
V6_cTS,1234,10000,2864,615,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2865,2164,INSTR_WORD_MOD,applied,C1,3
V6_cTS,1234,10000,2866,174,PRE_EXEC_MEM_MOD,applied,C1,3
V6_cTS,1234,10000,2867,914,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,2868,2147,PRE_EXEC_REG_MOD,applied,C1,48
V6_cTS,1234,10000,2869,532,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,2870,3634,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2871,3639,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,2872,321,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2873,2404,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2874,433,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,2875,602,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2876,3779,INSTR_WORD_MOD,skipped,C5,0
V6_cTS,1234,10000,2877,3779,INSTR_WORD_MOD,applied,C1,2
V6_cTS,1234,10000,2878,3930,POST_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,2879,3156,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,2880,765,POST_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,2881,564,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,2882,2506,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2883,1392,INSTR_WORD_MOD,applied,C1,17
V6_cTS,1234,10000,2884,2260,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,2885,3955,PRE_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2886,2535,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,2887,3839,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,2888,2589,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2889,2729,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2890,818,PRE_EXEC_REG_MOD,applied,C2,0
V6_cTS,1234,10000,2891,3930,PRE_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,2892,3934,POST_EXEC_REG_MOD,skipped,C5,0
V6_cTS,1234,10000,2893,1130,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2894,1837,PRE_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,2895,3496,INSTR_WORD_MOD,applied,C1,3
V6_cTS,1234,10000,2896,3453,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2897,777,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,2898,933,PRE_EXEC_MEM_MOD,applied,C1,3
V6_cTS,1234,10000,2899,368,LOAD_VAL_MOD,applied,C2,0
V6_cTS,1234,10000,2900,178,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2901,2289,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2902,32,INSTR_WORD_MOD,applied,C1,4
V6_cTS,1234,10000,2903,1015,POST_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,2904,915,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2905,2573,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2906,530,POST_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,2907,2311,INSTR_WORD_MOD,applied,C1,2
V6_cTS,1234,10000,2908,2235,PRE_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,2909,3932,PRE_EXEC_MEM_MOD,applied,C1,37
V6_cTS,1234,10000,2910,773,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2911,1076,PRE_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,2912,3161,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2913,3202,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2914,3685,LOAD_VAL_MOD,applied,C1,2
V6_cTS,1234,10000,2915,2151,PRE_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2916,3108,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2917,3823,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,2918,3956,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2919,3779,PRE_EXEC_MEM_MOD,applied,C1,8
V6_cTS,1234,10000,2920,0,PRE_EXEC_MEM_MOD,applied,C1,4
V6_cTS,1234,10000,2921,3961,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2922,3941,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2923,3931,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2924,1863,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,2925,276,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,2926,3838,BR_NEG_COND,applied,C1,2
V6_cTS,1234,10000,2927,632,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,2928,2321,BR_NEG_COND,applied,C1,1
V6_cTS,1234,10000,2929,3766,BR_NEG_COND,applied,C1,1
V6_cTS,1234,10000,2930,1001,POST_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,2931,3894,PRE_EXEC_MEM_MOD,applied,C1,7
V6_cTS,1234,10000,2932,987,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,2933,451,BR_NEG_COND,applied,C1,2
V6_cTS,1234,10000,2934,1853,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,2935,920,PRE_EXEC_REG_MOD,applied,C1,18
V6_cTS,1234,10000,2936,1338,COMP_OUT_MOD,applied,C1,75
V6_cTS,1234,10000,2937,410,PRE_EXEC_MEM_MOD,applied,C1,32
V6_cTS,1234,10000,2938,2732,POST_EXEC_REG_MOD,applied,C1,7
V6_cTS,1234,10000,2939,511,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2940,1559,COMP_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,2941,1633,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,2942,2964,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,2943,2597,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2944,763,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2945,373,POST_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,2946,3930,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2947,843,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2948,3143,COMP_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,2949,933,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,2950,291,POST_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,2951,3929,POST_EXEC_PC_MOD,applied,accepted,0
V6_cTS,1234,10000,2952,3929,COMP_OUT_MOD,applied,C1,34
V6_cTS,1234,10000,2953,293,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2954,174,INSTR_WORD_MOD,applied,C1,3
V6_cTS,1234,10000,2955,840,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2956,293,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,2957,2053,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,2958,0,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,2959,3156,POST_EXEC_MEM_MOD,applied,C1,7
V6_cTS,1234,10000,2960,3038,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,2961,434,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,2962,3500,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,2963,446,PRE_EXEC_REG_MOD,applied,C1,4
V6_cTS,1234,10000,2964,2063,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2965,502,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2966,2506,LOAD_VAL_MOD,skipped,C5,0
V6_cTS,1234,10000,2967,1387,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2968,1354,POST_EXEC_MEM_MOD,applied,C1,7
V6_cTS,1234,10000,2969,840,PRE_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,2970,2112,INSTR_WORD_MOD,applied,C1,3
V6_cTS,1234,10000,2971,765,PRE_EXEC_REG_MOD,applied,C1,40
V6_cTS,1234,10000,2972,824,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2973,3779,INSTR_WORD_MOD,applied,C1,2
V6_cTS,1234,10000,2974,3156,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2975,2477,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,2976,283,PRE_EXEC_REG_MOD,applied,C1,40
V6_cTS,1234,10000,2977,3345,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,2978,465,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2979,1111,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,2980,1421,PRE_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,2981,2510,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2982,2095,INSTR_WORD_MOD,applied,C1,3
V6_cTS,1234,10000,2983,445,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,2984,1349,INSTR_WORD_MOD,applied,C1,5
V6_cTS,1234,10000,2985,2361,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,2986,0,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,2987,3050,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,2988,359,PRE_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,2989,3948,POST_EXEC_MEM_MOD,applied,C1,7
V6_cTS,1234,10000,2990,933,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2991,397,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2992,218,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2993,1192,INSTR_WORD_MOD,applied,C1,2
V6_cTS,1234,10000,2994,3766,PRE_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,2995,851,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,2996,3153,POST_EXEC_PC_MOD,skipped,C5,0
V6_cTS,1234,10000,2997,2321,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,2998,524,POST_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,2999,618,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,3000,3892,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3001,929,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3002,2585,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3003,842,POST_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3004,1074,POST_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,3005,3024,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3006,3935,INSTR_WORD_MOD,applied,C1,2
V6_cTS,1234,10000,3007,3313,STORE_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,3008,765,PRE_EXEC_REG_MOD,applied,C1,24
V6_cTS,1234,10000,3009,2132,PRE_EXEC_REG_MOD,applied,C2,0
V6_cTS,1234,10000,3010,3961,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3011,1843,POST_EXEC_REG_MOD,applied,C1,2
V6_cTS,1234,10000,3012,3932,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3013,3950,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3014,3929,PRE_EXEC_MEM_MOD,skipped,C5,0
V6_cTS,1234,10000,3015,3949,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3016,772,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3017,2314,POST_EXEC_PC_MOD,applied,C1,2
V6_cTS,1234,10000,3018,3755,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3019,3766,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,3020,1837,POST_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3021,170,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,3022,167,POST_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,3023,604,PRE_EXEC_MEM_MOD,skipped,C5,0
V6_cTS,1234,10000,3024,295,INSTR_WORD_MOD,applied,C1,13
V6_cTS,1234,10000,3025,2419,POST_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3026,765,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3027,921,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3028,786,BR_NEG_COND,applied,C1,1
V6_cTS,1234,10000,3029,1603,POST_EXEC_REG_MOD,applied,C1,8
V6_cTS,1234,10000,3030,604,POST_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,3031,382,POST_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,3032,276,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,3033,2816,BR_NEG_COND,applied,C1,2
V6_cTS,1234,10000,3034,213,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,3035,3760,BR_NEG_COND,applied,C1,1
V6_cTS,1234,10000,3036,804,PRE_EXEC_PC_MOD,applied,C1,2
V6_cTS,1234,10000,3037,3766,BR_NEG_COND,applied,C1,1
V6_cTS,1234,10000,3038,521,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,3039,451,BR_NEG_COND,applied,C1,2
V6_cTS,1234,10000,3040,292,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3041,915,BR_NEG_COND,applied,C1,1
V6_cTS,1234,10000,3042,585,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,3043,824,COMP_OUT_MOD,skipped,C5,0
V6_cTS,1234,10000,3044,3531,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,3045,1384,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,3046,3252,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3047,502,POST_EXEC_PC_MOD,applied,C1,2
V6_cTS,1234,10000,3048,2156,COMP_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,3049,3825,POST_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3050,1120,PRE_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,3051,2572,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,3052,3954,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,3053,3747,PRE_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,3054,843,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,3055,3961,PRE_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,3056,362,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,3057,3932,PRE_EXEC_REG_MOD,applied,C1,7
V6_cTS,1234,10000,3058,3269,POST_EXEC_REG_MOD,applied,C1,7
V6_cTS,1234,10000,3059,3929,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,3060,2541,PRE_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3061,450,COMP_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,3062,3766,PRE_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,3063,2037,PRE_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,3064,1466,PRE_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3065,2552,PRE_EXEC_MEM_MOD,applied,C1,7
V6_cTS,1234,10000,3066,3760,POST_EXEC_REG_MOD,applied,C1,7
V6_cTS,1234,10000,3067,840,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,3068,995,COMP_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,3069,0,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,3070,682,LOAD_VAL_MOD,applied,C2,0
V6_cTS,1234,10000,3071,3231,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3072,3943,STORE_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,3073,2584,POST_EXEC_MEM_MOD,skipped,C5,0
V6_cTS,1234,10000,3074,3357,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3075,376,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3076,2235,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3077,3803,PRE_EXEC_MEM_MOD,applied,C1,4
V6_cTS,1234,10000,3078,1464,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3079,3430,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3080,1072,PRE_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,3081,824,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,3082,685,POST_EXEC_MEM_MOD,applied,C1,24
V6_cTS,1234,10000,3083,3894,LOAD_VAL_MOD,applied,C1,2
V6_cTS,1234,10000,3084,450,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,3085,682,POST_EXEC_REG_MOD,applied,C1,10
V6_cTS,1234,10000,3086,3779,INSTR_WORD_MOD,skipped,C5,0
V6_cTS,1234,10000,3087,682,POST_EXEC_REG_MOD,applied,C2,0
V6_cTS,1234,10000,3088,3929,PRE_EXEC_REG_MOD,applied,C1,7
V6_cTS,1234,10000,3089,3468,POST_EXEC_MEM_MOD,applied,C1,7
V6_cTS,1234,10000,3090,472,PRE_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3091,276,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3092,959,PRE_EXEC_MEM_MOD,applied,C1,7
V6_cTS,1234,10000,3093,2044,PRE_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3094,19,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,3095,2960,POST_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3096,1837,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3097,197,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,3098,591,PRE_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,3099,3595,PRE_EXEC_MEM_MOD,applied,C1,4
V6_cTS,1234,10000,3100,3838,INSTR_WORD_MOD,skipped,C5,0
V6_cTS,1234,10000,3101,456,POST_EXEC_MEM_MOD,applied,C1,16
V6_cTS,1234,10000,3102,2726,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3103,3952,PRE_EXEC_REG_MOD,applied,C1,9
V6_cTS,1234,10000,3104,1111,INSTR_WORD_MOD,applied,C1,2
V6_cTS,1234,10000,3105,1655,POST_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3106,2782,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3107,843,PRE_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3108,3818,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3109,918,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,3110,1343,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3111,2874,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3112,3732,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3113,777,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,3114,719,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3115,997,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,3116,3881,PRE_EXEC_REG_MOD,applied,C1,7
V6_cTS,1234,10000,3117,3713,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,3118,3753,PRE_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3119,1239,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3120,2551,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3121,2311,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3122,3048,POST_EXEC_MEM_MOD,applied,C1,6
V6_cTS,1234,10000,3123,339,POST_EXEC_MEM_MOD,applied,C1,4
V6_cTS,1234,10000,3124,773,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3125,915,POST_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,3126,3161,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3127,929,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3128,2596,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3129,730,PRE_EXEC_REG_MOD,applied,C2,0
V6_cTS,1234,10000,3130,3957,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3131,3961,INSTR_WORD_MOD,applied,accepted,0
V6_cTS,1234,10000,3132,3808,PRE_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,3133,1755,BR_NEG_COND,applied,C1,1
V6_cTS,1234,10000,3134,3779,BR_NEG_COND,skipped,C5,0
V6_cTS,1234,10000,3135,276,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,3136,2090,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,3137,1285,BR_NEG_COND,applied,C1,2
V6_cTS,1234,10000,3138,3059,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3139,2552,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,3140,3766,BR_NEG_COND,applied,C1,1
V6_cTS,1234,10000,3141,841,LOAD_VAL_MOD,applied,C2,0
V6_cTS,1234,10000,3142,679,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,3143,1000,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,3144,3153,BR_NEG_COND,skipped,C5,0
V6_cTS,1234,10000,3145,452,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3146,1853,BR_NEG_COND,applied,C2,0
V6_cTS,1234,10000,3147,740,COMP_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,3148,3936,LOAD_VAL_MOD,applied,C1,2
V6_cTS,1234,10000,3149,3531,COMP_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,3150,773,POST_EXEC_REG_MOD,applied,C2,0
V6_cTS,1234,10000,3151,3929,POST_EXEC_PC_MOD,applied,accepted,0
V6_cTS,1234,10000,3152,1703,POST_EXEC_REG_MOD,applied,C1,4
V6_cTS,1234,10000,3153,1979,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,3154,1642,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,3155,676,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,3156,2160,POST_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3157,527,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3158,687,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3159,2310,COMP_OUT_MOD,applied,C1,8
V6_cTS,1234,10000,3160,773,PRE_EXEC_PC_MOD,applied,C2,0
V6_cTS,1234,10000,3161,1930,PRE_EXEC_PC_MOD,skipped,C5,0
V6_cTS,1234,10000,3162,3957,COMP_OUT_MOD,applied,C1,1
V6_cTS,1234,10000,3163,3766,PRE_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,3164,3795,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3165,0,POST_EXEC_REG_MOD,applied,C1,4
V6_cTS,1234,10000,3166,3103,PRE_EXEC_PC_MOD,applied,C1,1
V6_cTS,1234,10000,3167,921,POST_EXEC_REG_MOD,applied,C1,6
V6_cTS,1234,10000,3168,530,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,3169,1847,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,3170,3929,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,3171,3164,LOAD_VAL_MOD,applied,C1,1
V6_cTS,1234,10000,3172,2596,POST_EXEC_REG_MOD,applied,C1,5
V6_cTS,1234,10000,3173,763,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,3174,524,INSTR_WORD_MOD,applied,C2,0
V6_cTS,1234,10000,3175,685,COMP_OUT_MOD,applied,C2,0
V6_cTS,1234,10000,3176,0,COMP_OUT_MOD,applied,C1,2
V6_cTS,1234,10000,3177,238,POST_EXEC_MEM_MOD,skipped,C5,0
V6_cTS,1234,10000,3178,2520,INSTR_WORD_MOD,applied,C1,1
V6_cTS,1234,10000,3179,1855,POST_EXEC_MEM_MOD,applied,C1,5
V6_cTS,1234,10000,3180,0,POST_EXEC_PC_MOD,applied,C2,0
